UMAP_1	UMAP_2	CellType	cell_id
-1.240689884	4.987131175	CD8s	cell44619
1.809668054	5.750146923	CD8s	cell44620
-3.956449995	6.292786178	CD8s	cell44621
2.373681059	5.43141323	CD8s	cell44622
1.510450234	4.642658767	CD8s	cell44623
0.340650072	6.158248958	CD8s	cell44624
-2.275235544	8.80124813	CD8s	cell44625
-4.924916754	8.941849288	NKs	cell44626
-1.017273436	4.743320999	CD8s	cell44627
-5.990348349	9.679692802	NKs	cell44628
4.577482214	6.456214961	CD4s	cell44629
0.521535327	7.376439628	CD8s	cell44630
1.150999536	6.475231704	CD4s	cell44631
-5.110719214	8.048242149	NKs	cell44632
-4.746078024	8.223741111	NKs	cell44633
0.6849687	6.455729064	CD8s	cell44634
0.922303309	6.268124637	CD4s	cell44635
-5.289175997	9.696467933	NKs	cell44636
0.439471175	4.674743232	CD8s	cell44637
-0.019691805	8.820602951	CD8s	cell44638
3.081078758	6.231792983	CD4s	cell44639
-3.877599249	8.361638603	NKs	cell44640
2.240005483	6.005667743	CD8s	cell44641
-5.179384241	8.48633152	NKs	cell44642
3.147795906	7.662023124	CD4s	cell44643
1.398326149	6.881707725	CD4s	cell44644
1.813655128	6.736826953	CD4s	cell44645
4.285375108	7.622135696	CD4s	cell44646
-5.458811293	9.151855049	NKs	cell44647
4.623123636	6.827960548	CD4s	cell44648
-5.402487765	9.881669578	NKs	cell44649
4.152605524	8.275070724	CD4s	cell44650
2.976550569	7.740074691	CD4s	cell44651
-5.7454033	9.802118835	NKs	cell44652
-0.11913074	7.688814697	CD8s	cell44653
1.389703741	8.960884628	CD8s	cell44654
3.150801172	6.297019538	CD4s	cell44655
2.870438566	8.873584327	CD4s	cell44656
-5.278818617	9.145255622	NKs	cell44657
1.127021899	5.495414791	CD8s	cell44658
4.937802782	7.020964679	CD4s	cell44659
3.509123554	6.436942157	CD4s	cell44660
3.749133577	7.546629009	CD4s	cell44661
0.538316002	6.10583311	CD8s	cell44662
-1.428573022	6.513314781	CD8s	cell44663
-3.154000054	5.322073039	CD8s	cell44664
-5.887305746	9.74191719	NKs	cell44665
-1.136893938	4.348754463	CD8s	cell44666
-4.967049132	8.78040081	NKs	cell44667
1.584854355	7.34988552	CD4s	cell44668
3.665132513	7.325974998	CD4s	cell44669
3.104619255	6.362844524	CD8s	cell44670
3.321587314	6.47411066	CD4s	cell44671
-0.582866768	8.385316429	CD8s	cell44672
-0.681009779	6.916570243	CD8s	cell44673
1.086289754	3.815256175	CD8s	cell44674
-1.565278778	3.741082725	CD8s	cell44675
1.474422564	7.541585502	CD4s	cell44676
-3.2455299	6.673015174	CD8s	cell44677
-5.50517417	9.388597068	NKs	cell44678
-0.541462163	4.78838211	CD8s	cell44679
1.013381233	5.136557636	CD8s	cell44680
-6.008047114	9.497042236	NKs	cell44681
4.722576131	7.762575683	CD4s	cell44682
-3.754164467	8.183929023	NKs	cell44683
-1.249631355	6.566028175	CD8s	cell44684
-2.057926903	9.350403366	CD8s	cell44685
0.205781152	4.621278343	CD8s	cell44686
-3.367376576	9.507964668	NKs	cell44687
-5.790403853	9.789880332	NKs	cell44688
-4.463485251	8.665085372	NKs	cell44689
1.111237874	7.088059482	CD8s	cell44690
0.644048085	6.871967372	CD8s	cell44691
2.927411785	7.157937107	CD4s	cell44692
2.981290569	8.325972137	CD4s	cell44693
-0.15851299	9.001815376	CD8s	cell44694
-1.502572546	3.819087085	CD8s	cell44695
2.322723617	6.819050369	CD4s	cell44696
-2.560125361	8.259224472	CD8s	cell44697
1.072688808	4.060536918	CD8s	cell44698
-5.221001158	9.693708	NKs	cell44699
1.112215628	9.615207252	CD8s	cell44700
2.418340673	6.981162605	CD4s	cell44701
2.305824747	5.390844879	CD8s	cell44702
4.914156427	7.919709739	CD4s	cell44703
1.747394075	4.878483829	CD8s	cell44704
0.590799083	4.773889598	CD8s	cell44705
-2.791599045	8.763018188	CD8s	cell44706
2.219043722	5.762888488	CD8s	cell44707
4.444011678	6.213460979	CD4s	cell44708
4.694094648	6.407577571	CD4s	cell44709
2.71185564	6.064449844	CD8s	cell44710
2.249881973	4.729659137	CD8s	cell44711
2.588216057	7.23337656	CD4s	cell44712
-5.028372774	9.445407447	NKs	cell44713
-1.072397003	5.05515438	CD8s	cell44714
1.017198195	4.31153923	CD8s	cell44715
0.676915993	5.140339908	CD8s	cell44716
-0.358376813	4.729116973	CD8s	cell44717
-6.248782168	9.596561965	NKs	cell44718
4.108384599	7.116488037	CD4s	cell44719
2.961579551	7.719961223	CD4s	cell44720
-4.696225653	8.454452095	NKs	cell44721
2.242249717	4.873117504	CD8s	cell44722
4.003686418	7.152483997	CD4s	cell44723
1.088118782	4.019695339	CD8s	cell44724
-5.996299754	9.568333206	NKs	cell44725
-4.675006876	7.710350093	NKs	cell44726
1.914510479	5.223347721	CD8s	cell44727
-5.576644907	9.916181144	NKs	cell44728
0.933895816	7.787289199	CD8s	cell44729
-4.814008723	9.560339508	NKs	cell44730
3.187517872	8.140006599	CD4s	cell44731
-4.978765021	9.582356033	NKs	cell44732
0.043709834	9.777621803	CD8s	cell44733
-1.608363042	4.408576545	CD8s	cell44734
0.017963519	7.864173469	CD4s	cell44735
2.83778881	7.373727378	CD4s	cell44736
-6.083640585	9.460229454	NKs	cell44737
-0.797554235	4.4380694	CD8s	cell44738
4.926510324	6.172889766	CD4s	cell44739
1.515185346	4.679703292	CD8s	cell44740
-0.572881649	5.199120101	CD8s	cell44741
1.694496145	5.078250465	CD8s	cell44742
5.074780454	6.412496147	CD4s	cell44743
-5.8881178	9.740315971	NKs	cell44744
3.589048853	7.796132621	CD4s	cell44745
4.443297853	7.549548683	CD4s	cell44746
0.827547779	6.116042194	CD4s	cell44747
0.796550502	5.917910633	CD8s	cell44748
-4.448685656	7.702195224	NKs	cell44749
-2.533932934	5.388040599	CD8s	cell44750
1.355364551	6.546807823	CD4s	cell44751
5.547524919	5.9040032	CD4s	cell44752
1.99132966	5.360601482	CD8s	cell44753
-4.32130004	8.333697853	NKs	cell44754
1.037183156	6.525563297	CD4s	cell44755
1.325913419	7.150982437	CD4s	cell44756
2.482355823	5.416375217	CD8s	cell44757
0.499012758	8.200999793	CD8s	cell44758
-5.269092093	8.82196289	NKs	cell44759
1.326168289	7.593501625	CD4s	cell44760
1.936402788	6.086072978	CD8s	cell44761
-4.903857718	8.741556701	NKs	cell44762
-0.78720365	4.621704635	CD8s	cell44763
-5.990038405	9.071573791	NKs	cell44764
1.659552564	9.026216087	CD8s	cell44765
-0.98653234	5.09777647	CD8s	cell44766
5.327669134	5.539681491	CD4s	cell44767
3.423766603	6.400006828	CD4s	cell44768
3.479631653	7.667273101	CD4s	cell44769
2.022021999	5.669854221	CD8s	cell44770
-5.107982645	9.683010635	NKs	cell44771
2.479834547	7.111623821	CD4s	cell44772
4.718869199	6.155746993	CD4s	cell44773
2.238989343	6.520683822	CD4s	cell44774
1.344773283	9.560720977	CD8s	cell44775
-6.07376195	9.138787803	NKs	cell44776
2.882033815	8.370243606	CD4s	cell44777
1.83281516	4.961833057	CD8s	cell44778
1.149097552	7.549464282	CD4s	cell44779
3.29458951	6.725680885	CD4s	cell44780
0.838316908	6.450427112	CD4s	cell44781
-5.095490465	10.09744698	NKs	cell44782
2.2475562	9.145073471	CD8s	cell44783
0.452105512	4.988752422	CD8s	cell44784
-0.060654084	4.906444129	CD8s	cell44785
5.224217405	6.440557537	CD4s	cell44786
1.989798059	6.920862255	CD4s	cell44787
0.076935043	9.143806991	CD8s	cell44788
-1.223130474	8.689777908	CD8s	cell44789
3.335786094	8.550771293	CD4s	cell44790
-4.601555834	8.152010498	NKs	cell44791
2.541462888	5.761420307	CD8s	cell44792
1.222823372	8.426168975	CD8s	cell44793
1.774122467	8.573768196	CD8s	cell44794
-6.349042425	9.505602416	NKs	cell44795
3.365466823	6.793886718	CD4s	cell44796
2.105502119	5.20213562	CD8s	cell44797
-1.839570294	6.75069004	CD8s	cell44798
2.449466695	5.470729408	CD8s	cell44799
4.318273058	5.614064273	CD4s	cell44800
-2.061590443	8.303472099	CD8s	cell44801
0.615769794	3.995033798	CD8s	cell44802
-0.477002608	6.173790512	CD8s	cell44803
1.332842579	7.461959896	CD4s	cell44804
3.025377264	7.454894123	CD8s	cell44805
-1.211784671	5.103442249	CD8s	cell44806
0.953745594	4.043152866	CD8s	cell44807
-4.520082007	9.756774482	NKs	cell44808
2.910631885	7.200982627	CD4s	cell44809
-5.118245135	8.703408775	NKs	cell44810
4.34325551	8.605639038	CD4s	cell44811
-1.371816526	4.226001796	CD8s	cell44812
-6.235718737	9.412537155	NKs	cell44813
-1.933021078	8.169563827	CD8s	cell44814
-1.396165023	3.937888202	CD8s	cell44815
-1.458059798	3.734587249	CD8s	cell44816
-1.885108481	6.969231662	CD8s	cell44817
1.261961093	4.654145297	CD8s	cell44818
1.810556879	6.378958759	CD4s	cell44819
2.676712026	6.170081672	CD4s	cell44820
1.421607961	7.469590244	CD4s	cell44821
0.800221076	3.690941152	CD8s	cell44822
-5.945191393	9.614740905	NKs	cell44823
-0.095313797	6.537145671	CD8s	cell44824
0.497055461	3.630390462	CD8s	cell44825
-4.855263243	8.599967536	NKs	cell44826
-1.368368814	6.568041381	CD8s	cell44827
5.855576982	5.702235755	CD4s	cell44828
-5.586445818	9.816641387	NKs	cell44829
-1.655920992	3.718157825	CD8s	cell44830
0.569222023	8.877045211	CD8s	cell44831
-4.317298899	10.19188934	NKs	cell44832
1.392864575	5.376462516	CD8s	cell44833
-5.834895621	9.476549682	NKs	cell44834
1.257686248	4.479697761	CD8s	cell44835
5.246122827	7.691296157	CD4s	cell44836
4.933301916	6.775973854	CD4s	cell44837
4.192887296	7.754828033	CD4s	cell44838
-4.711882601	9.606262741	NKs	cell44839
-4.522705088	9.553645668	NKs	cell44840
1.43706285	8.682728347	CD8s	cell44841
3.966271867	7.738706169	CD4s	cell44842
-1.338282118	6.012223777	CD8s	cell44843
-2.719689379	5.573287544	CD8s	cell44844
-5.856504927	9.777407226	NKs	cell44845
-5.132083426	8.64675003	NKs	cell44846
-1.73961092	7.032111225	CD8s	cell44847
1.634398451	6.759079513	CD4s	cell44848
-4.930110464	9.197678146	NKs	cell44849
0.024360975	4.178799686	CD8s	cell44850
-4.462900648	9.034667549	NKs	cell44851
3.253614893	7.287706432	CD4s	cell44852
0.937313189	4.422252235	CD8s	cell44853
3.180409183	7.527066287	CD4s	cell44854
-5.807209502	9.490633544	NKs	cell44855
4.134560098	7.389621314	CD4s	cell44856
3.73026227	8.716622886	CD4s	cell44857
1.745860805	7.02940422	CD4s	cell44858
3.606024017	5.513308105	CD4s	cell44859
1.356085767	4.640765724	CD8s	cell44860
-2.000149021	8.035299835	CD8s	cell44861
-5.440446387	9.60438591	NKs	cell44862
1.027955761	6.875748214	CD4s	cell44863
-1.449205885	3.486996469	CD8s	cell44864
2.295933237	7.192040977	CD4s	cell44865
2.69754385	5.423061428	CD8s	cell44866
-5.915851603	9.658703384	NKs	cell44867
-0.774353305	4.646596488	CD8s	cell44868
-2.349439392	7.402755317	CD8s	cell44869
0.426725199	7.704567012	CD8s	cell44870
4.322943201	7.582081375	CD4s	cell44871
4.754625311	6.758199272	CD4s	cell44872
-5.922358523	9.513075408	NKs	cell44873
0.981914391	3.912067947	CD8s	cell44874
-1.525372873	10.1220842	CD8s	cell44875
-4.868912707	8.270899353	NKs	cell44876
0.8396387	7.61234766	CD4s	cell44877
-4.481949339	9.029581603	NKs	cell44878
2.15510868	6.55590969	CD4s	cell44879
5.470759382	6.216051635	CD4s	cell44880
-0.51158754	5.557482299	CD8s	cell44881
-5.942017088	9.798836288	NKs	cell44882
-5.448639403	9.470803794	NKs	cell44883
2.412684908	6.49199253	CD8s	cell44884
-3.085968027	5.455611762	CD8s	cell44885
4.983446111	6.662522373	CD4s	cell44886
-5.04948474	9.399425086	NKs	cell44887
3.20711874	6.65467411	CD4s	cell44888
3.601777782	6.320119438	CD4s	cell44889
-5.239963065	8.461759147	NKs	cell44890
2.655071726	7.887075958	CD4s	cell44891
4.533456793	6.925327358	CD4s	cell44892
-1.258926342	6.646121559	CD8s	cell44893
-5.300350199	9.092737731	NKs	cell44894
10.58978461	-6.450437489	Monocytes	cell44895
-5.405407915	9.406034049	NKs	cell44896
0.705675115	6.118476924	CD8s	cell44897
0.860190382	4.661569652	CD8s	cell44898
-5.165768156	8.854310569	NKs	cell44899
1.579587211	7.394101676	CD4s	cell44900
1.187926044	6.48855072	CD4s	cell44901
-1.647560129	3.7296949	CD8s	cell44902
3.890788068	7.37722927	CD4s	cell44903
3.183624735	5.772465763	CD8s	cell44904
1.210260858	5.37020689	CD8s	cell44905
0.497935464	3.83240467	CD8s	cell44906
-5.081678877	8.777049598	NKs	cell44907
3.5589435	6.143852291	CD4s	cell44908
0.882728209	6.536992607	CD4s	cell44909
4.91801547	6.070233402	CD4s	cell44910
1.50152718	7.217274246	CD4s	cell44911
-0.62932844	6.001899776	CD8s	cell44912
3.501962652	8.579058227	CD4s	cell44913
5.902690401	5.833068904	CD4s	cell44914
-1.86706842	7.646678028	CD8s	cell44915
0.569819798	6.245275077	CD8s	cell44916
-0.635145793	5.030526218	CD8s	cell44917
-4.397942076	10.08903271	NKs	cell44918
0.637698164	6.398624477	CD4s	cell44919
1.485627045	7.308540878	CD4s	cell44920
3.767584314	6.692858753	CD4s	cell44921
2.343675127	7.648603496	CD4s	cell44922
0.645386328	8.831251678	CD8s	cell44923
3.226184835	8.077271995	CD8s	cell44924
-1.445567379	3.843451557	CD8s	cell44925
0.568401506	5.986467895	CD8s	cell44926
0.63081335	6.363118705	CD8s	cell44927
-4.848728667	9.802539405	NKs	cell44928
0.146982779	6.11815792	CD8s	cell44929
-4.404603491	7.818955955	NKs	cell44930
2.574929943	6.404378471	CD4s	cell44931
1.544221153	7.172500667	CD4s	cell44932
5.621786585	6.098463592	CD4s	cell44933
-1.562642346	3.509659585	CD8s	cell44934
3.257134905	6.704527435	CD8s	cell44935
3.346340646	6.289507446	CD4s	cell44936
0.092819174	4.21838766	CD8s	cell44937
4.246289243	7.597401676	CD4s	cell44938
3.004951706	7.429502067	CD4s	cell44939
1.981888523	8.135870513	CD4s	cell44940
2.813679924	5.590961036	CD8s	cell44941
0.088398149	4.697864589	CD8s	cell44942
-4.481894026	8.305681762	NKs	cell44943
-4.671057234	8.373027381	NKs	cell44944
2.434390773	6.844224987	CD4s	cell44945
5.872197141	5.582451877	CD4s	cell44946
-4.793415079	9.055411872	NKs	cell44947
-3.241005907	4.993797836	CD8s	cell44948
-4.225500355	8.111511764	NKs	cell44949
-4.954889784	8.514540252	NKs	cell44950
0.224968722	7.213343677	CD8s	cell44951
-2.140354405	9.868502197	CD8s	cell44952
-4.51299573	8.752946433	NKs	cell44953
-6.213231097	9.293564376	NKs	cell44954
-5.513857851	9.789906082	NKs	cell44955
3.145770778	6.670114574	CD4s	cell44956
-2.404243241	6.186212596	CD8s	cell44957
-0.750613461	5.210726795	CD8s	cell44958
-6.152441988	9.152803955	NKs	cell44959
-5.890678892	8.882126388	NKs	cell44960
0.595916679	7.929124412	CD8s	cell44961
2.463205328	6.041378555	CD8s	cell44962
-4.828225146	8.88436943	NKs	cell44963
-2.466644059	5.41414505	CD8s	cell44964
2.609883775	8.05520874	CD8s	cell44965
1.277350893	6.9908815	CD4s	cell44966
3.031758299	6.044220981	CD4s	cell44967
1.318500032	6.559365806	CD4s	cell44968
0.948854913	8.909291801	CD8s	cell44969
3.342041721	8.605370101	CD4s	cell44970
1.261511674	7.293692646	CD4s	cell44971
5.900171747	5.702566204	CD4s	cell44972
0.439121177	5.572454509	CD8s	cell44973
-4.779332648	9.429438171	NKs	cell44974
-1.829151998	5.225344715	CD8s	cell44975
-5.847399245	9.680869636	NKs	cell44976
-1.733062873	3.58879095	CD8s	cell44977
3.372171631	8.705483016	CD4s	cell44978
-0.579341436	10.07531029	CD8s	cell44979
-5.246747027	8.926897582	NKs	cell44980
4.897733678	5.739697513	CD8s	cell44981
3.346721639	7.810535964	CD4s	cell44982
-4.82436801	8.604699668	NKs	cell44983
3.675245752	6.339873847	CD4s	cell44984
1.108747353	4.65522581	CD8s	cell44985
1.196248283	7.272032318	CD4s	cell44986
-1.035770605	4.10846096	CD8s	cell44987
3.385463943	5.73485094	CD4s	cell44988
1.989422311	5.001182136	CD8s	cell44989
2.051977148	7.532949027	CD4s	cell44990
-5.217376242	9.699338493	NKs	cell44991
-5.440160284	8.791859207	NKs	cell44992
-1.169034968	6.063998279	CD8s	cell44993
-1.330950687	4.106103477	CD8s	cell44994
2.163830509	6.755988178	CD4s	cell44995
2.05243968	5.686490592	CD8s	cell44996
-1.94091774	5.964845237	NKs	cell44997
2.234425535	6.951732215	CD4s	cell44998
-5.194509993	9.681568679	NKs	cell44999
0.943125357	7.238438663	CD8s	cell45000
0.89002644	8.464224395	CD8s	cell45001
1.138951888	5.409737644	CD8s	cell45002
-6.005708704	9.128076133	NKs	cell45003
3.318728914	7.512954292	CD4s	cell45004
-5.905866156	9.158542213	NKs	cell45005
0.585378935	3.613984403	CD8s	cell45006
-1.165566573	8.049969253	CD8s	cell45007
-5.60399581	9.158174095	NKs	cell45008
-5.775346289	8.872531471	NKs	cell45009
3.192087879	6.61914402	CD4s	cell45010
-1.19057549	4.175479469	CD8s	cell45011
-2.776857863	5.591789779	CD8s	cell45012
-0.514285828	6.315695342	CD8s	cell45013
-5.977915297	9.364632186	NKs	cell45014
-6.321334372	9.01802021	NKs	cell45015
5.935689916	5.617452678	CD4s	cell45016
1.143752803	8.93403202	CD8s	cell45017
1.033248415	4.125812587	CD8s	cell45018
-6.197813044	9.028174934	NKs	cell45019
-3.010625372	8.665044364	NKs	cell45020
-0.816324601	5.748745021	CD8s	cell45021
2.531070699	6.936898288	CD4s	cell45022
-1.341534326	4.585209426	CD8s	cell45023
-6.033310423	8.928816375	NKs	cell45024
2.364015808	8.305193481	CD4s	cell45025
5.647549619	5.920969066	CD4s	cell45026
-0.682894121	6.415586528	CD8s	cell45027
2.24172472	6.69944292	CD4s	cell45028
-3.941266308	8.836275634	NKs	cell45029
-4.755373011	7.658991394	NKs	cell45030
-0.452428477	6.280269679	CD8s	cell45031
-2.922353993	8.738963661	NKs	cell45032
-4.786678324	8.006594238	NKs	cell45033
2.159955253	6.198219833	CD8s	cell45034
3.677278032	6.166220245	CD4s	cell45035
0.34825485	5.141772327	CD8s	cell45036
-6.266726027	9.422037658	NKs	cell45037
10.20304488	-6.793471757	Monocytes	cell45038
-1.889583359	7.964363632	CD8s	cell45039
0.45119076	7.553748664	CD8s	cell45040
-6.002223502	9.060512123	NKs	cell45041
0.448677649	6.9730764	CD8s	cell45042
4.451570501	7.885181961	CD4s	cell45043
-2.299172054	5.154732284	CD8s	cell45044
-0.258445779	6.198727664	CD8s	cell45045
4.559774866	5.822385845	CD4s	cell45046
-6.144424925	9.135497627	NKs	cell45047
-5.033769617	8.279462394	NKs	cell45048
2.06436943	6.798996028	CD4s	cell45049
-1.724148999	3.474428472	CD8s	cell45050
0.84250318	5.436609802	CD8s	cell45051
0.593013038	5.257079181	CD8s	cell45052
-0.663156668	7.00450426	CD8s	cell45053
1.414043893	5.409216937	CD8s	cell45054
-0.278077508	8.114238319	CD8s	cell45055
-2.453762303	7.605643806	CD8s	cell45056
1.403843393	5.798966464	CD8s	cell45057
-1.8099928	3.203495798	CD8s	cell45058
1.395146837	4.899456081	CD8s	cell45059
-1.935857663	2.90484291	CD8s	cell45060
-1.960337768	2.932394084	CD8s	cell45061
0.803398838	5.502825794	CD8s	cell45062
1.145756473	7.326504287	CD4s	cell45063
-0.02347819	8.638956603	CD8s	cell45064
2.876941671	7.402058658	CD4s	cell45065
-1.338136087	3.873437938	CD8s	cell45066
2.723757496	7.327720222	CD8s	cell45067
-1.759560356	3.235625801	CD8s	cell45068
0.648772468	7.930263099	CD4s	cell45069
-0.53951181	4.728824195	CD8s	cell45070
-4.853720198	9.750602302	NKs	cell45071
0.170609762	3.796376762	CD8s	cell45072
3.952758302	5.599668083	CD4s	cell45073
1.195285668	5.113268909	CD8s	cell45074
-1.143980215	4.296034393	CD8s	cell45075
0.312804391	7.057686862	CD4s	cell45076
2.870110025	5.705589828	CD8s	cell45077
2.316613903	6.228060302	CD8s	cell45078
-0.943097184	5.21493822	CD8s	cell45079
-1.872068177	3.090590057	CD8s	cell45080
-0.621730427	7.766503868	CD8s	cell45081
2.207204094	6.273060379	CD8s	cell45082
-3.240754137	9.532809791	NKs	cell45083
3.267945757	6.360320148	CD4s	cell45084
-1.300561915	7.655213413	CD8s	cell45085
-1.813589702	9.109609184	CD8s	cell45086
-1.300943444	6.378481445	CD8s	cell45087
-3.106709729	5.468265113	CD8s	cell45088
3.884922495	6.069521007	CD4s	cell45089
-2.19760705	6.796948966	CD8s	cell45090
1.047379961	7.725418624	CD4s	cell45091
5.104597082	5.605994281	CD4s	cell45092
2.903867235	5.960579452	CD4s	cell45093
-1.26424999	4.052405891	CD8s	cell45094
0.582291414	6.395470676	CD4s	cell45095
2.816506853	5.331655082	CD4s	cell45096
-0.729495803	4.755321559	CD8s	cell45097
1.830125799	7.93218666	CD4s	cell45098
2.793622245	7.599325237	CD4s	cell45099
2.796291818	7.28580862	CD4s	cell45100
2.696252813	4.656330642	CD8s	cell45101
-1.415634165	3.993917999	CD8s	cell45102
0.134008934	6.846819457	CD4s	cell45103
1.303270926	4.978046951	CD8s	cell45104
-1.612236033	3.398048696	CD8s	cell45105
-1.352536271	7.43083292	CD8s	cell45106
1.108577003	7.136045036	CD4s	cell45107
-1.677511583	3.688033637	CD8s	cell45108
-1.470302592	4.0094524	CD8s	cell45109
-0.332299499	6.424986419	CD8s	cell45110
0.405694832	6.460585174	CD4s	cell45111
1.11329185	7.598372039	CD4s	cell45112
4.064837446	6.024787483	CD4s	cell45113
2.12931036	6.563569602	CD4s	cell45114
-0.104477505	7.300537166	CD8s	cell45115
