UMAP_1	UMAP_2	CellType_final	RRM2_Group	cell_id
-0.999561737	-4.153674307	Malignant	RRM2high	cell32652
-0.257365639	-4.52240366	Malignant	RRM2high	cell32653
-2.789585123	-5.389218274	Malignant	RRM2high	cell32654
-2.615233431	-5.557128373	Malignant	RRM2high	cell32655
-0.530259098	-3.909137908	Malignant	RRM2high	cell32656
-0.536194573	-4.117114726	nonMalignant	RRM2high	cell32657
-1.917855392	-5.007526341	Malignant	RRM2high	cell32658
-1.022287796	-3.933957997	Malignant	RRM2high	cell32659
-2.662105809	-4.617120686	Malignant	RRM2high	cell32660
-0.431976656	-4.077428046	Malignant	RRM2high	cell32661
-1.857007513	2.842019615	CD8s	RRM2high	cell32662
-3.03703476	-5.701710167	Malignant	RRM2high	cell32663
-0.123170684	-4.72986311	Malignant	RRM2high	cell32664
-0.950443695	-3.454760018	Malignant	RRM2high	cell32665
-2.7150457	-5.789748135	Malignant	RRM2high	cell32666
-2.070122013	-4.316736165	Malignant	RRM2high	cell32667
-0.820245067	-3.898476306	Malignant	RRM2high	cell32668
-1.653978834	-4.834702912	Malignant	RRM2high	cell32669
1.028635611	6.589467582	CD4s	RRM2high	cell32670
-2.695202122	-5.26581997	Malignant	RRM2high	cell32671
-1.987305293	-4.571922246	nonMalignant	RRM2high	cell32672
1.78912734	-6.99127287	nonMalignant	RRM2high	cell32673
-1.512186418	3.588445482	CD8s	RRM2high	cell32674
-0.185588832	-4.676999989	Malignant	RRM2high	cell32675
-1.439805518	-3.918340865	Malignant	RRM2high	cell32676
-1.879434715	-4.667677823	Malignant	RRM2high	cell32677
-2.215964327	-6.015597764	Malignant	RRM2high	cell32678
-2.241683374	-4.382105771	nonMalignant	RRM2high	cell32679
-1.807338844	3.011385974	CD8s	RRM2high	cell32680
-2.291425953	-4.518974248	Malignant	RRM2high	cell32681
-1.388354073	-4.245594206	Malignant	RRM2high	cell32682
-1.754957805	-4.270045939	Malignant	RRM2high	cell32683
-0.975047598	-4.194860879	Malignant	RRM2high	cell32684
-0.687922666	-4.241074029	Malignant	RRM2high	cell32685
-0.211660186	-4.671704236	Malignant	RRM2high	cell32686
0.411390116	-6.377183381	Malignant	RRM2high	cell32687
-1.170110176	-4.159147921	nonMalignant	RRM2high	cell32688
-0.654487292	-4.323824826	nonMalignant	RRM2high	cell32689
-2.757058392	-6.174973908	Malignant	RRM2high	cell32690
-1.964003573	-4.806366387	Malignant	RRM2high	cell32691
-1.708425889	-4.123074475	Malignant	RRM2high	cell32692
-2.581604967	-5.771257821	Malignant	RRM2high	cell32693
-3.009871254	-5.11931223	Malignant	RRM2high	cell32694
-0.893548022	-4.47143406	Malignant	RRM2high	cell32695
-1.811020384	2.87186223	CD8s	RRM2high	cell32696
-2.886207114	-5.735918942	Malignant	RRM2high	cell32697
-2.209980259	-5.233836594	Malignant	RRM2high	cell32698
-1.626331935	-4.472415391	Malignant	RRM2high	cell32699
-0.369835285	-4.344843808	Malignant	RRM2high	cell32700
-0.214085127	-4.866601887	Malignant	RRM2high	cell32701
-0.934606562	-4.058553639	Malignant	RRM2high	cell32702
-0.842504183	-4.002411309	Malignant	RRM2high	cell32703
-0.714517871	-4.252819005	Malignant	RRM2high	cell32704
-1.478248487	-4.123228493	nonMalignant	RRM2high	cell32705
-0.925684223	-4.089357558	Malignant	RRM2high	cell32706
-1.882985602	-3.536826077	Malignant	RRM2high	cell32707
-2.230053435	-3.603263798	Malignant	RRM2high	cell32708
-1.974562297	-3.454850855	Malignant	RRM2high	cell32709
-0.815078358	-3.739041749	Malignant	RRM2high	cell32710
-0.959352384	-4.400774899	Malignant	RRM2high	cell32711
-1.001523624	-4.225820008	Malignant	RRM2high	cell32712
-1.059796164	-3.648101512	Malignant	RRM2high	cell32713
-1.779301653	-4.559288445	Malignant	RRM2high	cell32714
-2.483342896	-5.81523222	Malignant	RRM2high	cell32715
-2.867867718	-5.688774529	Malignant	RRM2high	cell32716
-0.237358014	6.977003631	CD4s	RRM2high	cell32717
-0.42415345	-4.517300549	Malignant	RRM2high	cell32718
-1.360277186	4.014041957	CD8s	RRM2high	cell32719
-0.443859602	-4.680032197	Malignant	RRM2high	cell32720
-0.777712772	-4.313791695	Malignant	RRM2high	cell32721
-0.861385415	-4.286981526	Malignant	RRM2high	cell32722
0.890959015	-6.595425072	Malignant	RRM2high	cell32723
-2.273088942	-4.432348671	Malignant	RRM2high	cell32724
-1.74895371	3.038245258	CD8s	RRM2high	cell32725
-2.821392069	-6.242734852	Malignant	RRM2high	cell32726
-2.837445984	-5.014285985	nonMalignant	RRM2high	cell32727
-2.087872753	2.915776786	CD8s	RRM2high	cell32728
-1.038090537	-4.327142659	Malignant	RRM2high	cell32729
-0.942086468	-3.622109118	Malignant	RRM2high	cell32730
-1.499350081	-4.219974938	Malignant	RRM2high	cell32731
-2.505119572	-5.332364502	Malignant	RRM2high	cell32732
-0.8550315	-3.698542061	Malignant	RRM2high	cell32733
-2.178901086	-3.487752381	Malignant	RRM2high	cell32734
-2.50698329	-6.2456736	Malignant	RRM2high	cell32735
-0.628424744	-5.326395455	Malignant	RRM2high	cell32736
-0.243108864	-4.756112996	Malignant	RRM2high	cell32737
-2.107420454	-3.432907525	Malignant	RRM2high	cell32738
-0.956457625	-4.056484881	Malignant	RRM2high	cell32739
-0.742427031	-4.195670548	Malignant	RRM2high	cell32740
-0.145401652	-4.849482956	Malignant	RRM2high	cell32741
-2.922349701	-5.290389958	Malignant	RRM2high	cell32742
-1.221253286	-3.784280005	Malignant	RRM2high	cell32743
-0.344343618	-4.77667326	Malignant	RRM2high	cell32744
-2.545267592	-5.715190354	Malignant	RRM2high	cell32745
-2.197875986	-4.539470616	Malignant	RRM2high	cell32746
-1.470832239	-3.746669951	Malignant	RRM2high	cell32747
-1.750380526	-3.974721613	Malignant	RRM2high	cell32748
1.931961527	-7.08464283	nonMalignant	RRM2high	cell32749
-2.982108364	-6.07787365	Malignant	RRM2high	cell32750
-0.875532101	-4.201970521	Malignant	RRM2high	cell32751
-1.172078142	-4.575390282	Malignant	RRM2high	cell32752
-2.009688626	-4.841175976	Malignant	RRM2high	cell32753
-0.265526856	-4.617256108	Malignant	RRM2high	cell32754
-0.86003227	-4.334989014	nonMalignant	RRM2high	cell32755
-0.814397524	-4.069355908	Malignant	RRM2high	cell32756
-2.953660021	-5.55454773	Malignant	RRM2high	cell32757
-0.194385613	-4.631714287	Malignant	RRM2high	cell32758
-1.201584468	-4.101190749	Malignant	RRM2high	cell32759
0.338423898	-6.343461934	Malignant	RRM2high	cell32760
-2.473456631	-5.21430439	Malignant	RRM2high	cell32761
-2.009082208	2.842410621	CD8s	RRM2high	cell32762
-2.645302306	-5.924705926	Malignant	RRM2high	cell32763
-2.659359942	-6.137379113	Malignant	RRM2high	cell32764
-2.956269989	-5.305782738	Malignant	RRM2high	cell32765
2.442605962	-7.365048829	nonMalignant	RRM2high	cell32766
-0.3668327	-4.807134572	Malignant	RRM2high	cell32767
-2.400355349	-4.759716454	Malignant	RRM2high	cell32768
-0.697678993	-4.039797011	Malignant	RRM2high	cell32769
-0.752047757	-3.697435799	nonMalignant	RRM2high	cell32770
-1.826310048	2.846778211	CD8s	RRM2high	cell32771
-3.133728276	-5.730750027	Malignant	RRM2high	cell32772
-2.514822493	-5.473421994	Malignant	RRM2high	cell32773
-2.360492239	-4.675033036	Malignant	RRM2high	cell32774
-1.481441746	-4.525942269	Malignant	RRM2high	cell32775
-0.836788217	-4.500231686	nonMalignant	RRM2high	cell32776
-3.147792349	-4.359913292	Malignant	RRM2high	cell32777
-0.075593362	-4.79043335	Malignant	RRM2high	cell32778
-1.348167906	-4.057927313	Malignant	RRM2high	cell32779
-1.289689432	-4.900469723	Malignant	RRM2high	cell32780
0.1490752	-6.280498448	Malignant	RRM2high	cell32781
-0.689247558	-4.601329747	Malignant	RRM2high	cell32782
0.001187911	-4.924752656	Malignant	RRM2high	cell32783
-1.720809231	-4.412406388	Malignant	RRM2high	cell32784
-0.44689771	-4.671801987	Malignant	RRM2high	cell32785
-0.643576006	-4.066908541	Malignant	RRM2high	cell32786
-2.235110412	-4.407356682	Malignant	RRM2high	cell32787
-1.187460909	-4.332080784	Malignant	RRM2high	cell32788
1.748247852	-6.997795525	nonMalignant	RRM2high	cell32789
-0.511955062	-4.97266573	Malignant	RRM2high	cell32790
-2.059352885	-4.235176268	Malignant	RRM2high	cell32791
-1.929026971	-3.531058493	Malignant	RRM2high	cell32792
-0.747102032	-4.058086577	nonMalignant	RRM2high	cell32793
-1.547034989	-4.683326188	Malignant	RRM2high	cell32794
-1.743809352	-3.829963389	Malignant	RRM2high	cell32795
-1.674213419	-4.803963128	nonMalignant	RRM2high	cell32796
0.592659344	-6.469222966	nonMalignant	RRM2high	cell32797
-0.506000827	-4.158597651	nonMalignant	RRM2high	cell32798
-2.974556933	-4.615192833	Malignant	RRM2high	cell32799
-2.030176769	2.850369987	CD8s	RRM2high	cell32800
-2.009758363	2.794757661	CD8s	RRM2high	cell32801
-1.267558704	-3.709949437	Malignant	RRM2high	cell32802
-2.584321032	-5.469613495	Malignant	RRM2high	cell32803
-1.471965442	-3.70643014	Malignant	RRM2high	cell32804
0.882265677	-6.60853571	nonMalignant	RRM2high	cell32805
-1.603357683	-3.647490922	Malignant	RRM2high	cell32806
-1.452139387	-4.367066327	Malignant	RRM2high	cell32807
-0.83389468	-4.078212681	Malignant	RRM2high	cell32808
-1.128755162	-3.798244658	Malignant	RRM2high	cell32809
-1.25118197	-4.413547936	Malignant	RRM2high	cell32810
-2.338971744	-5.104813519	Malignant	RRM2high	cell32811
-0.441487061	-4.442173424	Malignant	RRM2high	cell32812
-1.49897028	-4.088568154	Malignant	RRM2high	cell32813
-0.810351352	-4.246543828	Malignant	RRM2high	cell32814
-2.993515263	-6.128580037	Malignant	RRM2high	cell32815
-1.867404352	3.335310277	CD8s	RRM2high	cell32816
-0.548656906	-4.299075547	Malignant	RRM2high	cell32817
-2.035308729	-4.593580189	Malignant	RRM2high	cell32818
-0.926354597	-4.136332455	Malignant	RRM2high	cell32819
-0.089175562	-4.654438916	Malignant	RRM2high	cell32820
-1.550169359	-4.292869034	Malignant	RRM2high	cell32821
-1.661268602	3.694085893	CD8s	RRM2high	cell32822
-1.537252317	-3.794013205	nonMalignant	RRM2high	cell32823
-2.793332587	-5.502392712	Malignant	RRM2high	cell32824
-1.627966891	-4.020760241	Malignant	RRM2high	cell32825
-2.821164379	-6.42376751	Malignant	RRM2high	cell32826
-2.443143139	-5.020018998	Malignant	RRM2high	cell32827
-2.33354033	-4.542711201	nonMalignant	RRM2high	cell32828
-2.552664051	-6.0378961	Malignant	RRM2high	cell32829
-1.921181927	-4.469004574	Malignant	RRM2high	cell32830
-2.471495877	-5.045063439	Malignant	RRM2high	cell32831
-1.310034106	-3.923622075	Malignant	RRM2high	cell32832
-0.930690894	-3.667451563	Malignant	RRM2high	cell32833
-3.060642968	-5.848856392	Malignant	RRM2high	cell32834
-1.133936117	4.28591114	CD8s	RRM2high	cell32835
-0.454607102	-3.916363183	Malignant	RRM2high	cell32836
-1.485799084	-4.236408892	Malignant	RRM2high	cell32837
-1.700084458	-4.41158289	Malignant	RRM2high	cell32838
-0.555303628	-5.14056963	Malignant	RRM2high	cell32839
-1.61821867	3.218381223	CD8s	RRM2high	cell32840
-0.477614159	-5.728515568	Malignant	RRM2high	cell32841
-1.979717384	-5.059875908	Malignant	RRM2high	cell32842
-1.035106371	-3.785288039	Malignant	RRM2high	cell32843
-0.609747867	-3.89919323	Malignant	RRM2high	cell32844
-2.333672176	-3.709611359	Malignant	RRM2high	cell32845
-0.125034774	-4.826450768	nonMalignant	RRM2high	cell32846
-1.050587962	-4.34563202	nonMalignant	RRM2high	cell32847
-2.65134574	-5.260484639	Malignant	RRM2high	cell32848
-2.276777277	-4.746210518	Malignant	RRM2high	cell32849
-2.823193083	-6.265748921	Malignant	RRM2high	cell32850
-0.157925347	-4.659610215	Malignant	RRM2high	cell32851
5.716537466	-8.325600091	nonMalignant	RRM2high	cell32852
-1.453452835	-4.118374291	Malignant	RRM2high	cell32853
-0.494278888	-4.144715014	nonMalignant	RRM2high	cell32854
-1.271726082	-3.711598816	Malignant	RRM2high	cell32855
-1.893927703	-4.27838439	Malignant	RRM2high	cell32856
-2.868498574	-5.690668049	Malignant	RRM2high	cell32857
-0.17930297	-4.847816887	Malignant	RRM2high	cell32858
-2.307611833	-5.69962925	Malignant	RRM2high	cell32859
-1.579233656	-4.832874718	Malignant	RRM2high	cell32860
-1.981068383	-3.621571723	Malignant	RRM2high	cell32861
-0.318621746	7.949593124	CD4s	RRM2high	cell32862
-1.441790114	-4.551055852	nonMalignant	RRM2high	cell32863
-2.427752982	-5.567559662	Malignant	RRM2high	cell32864
-1.009221623	-3.606061163	Malignant	RRM2high	cell32865
-1.754269491	3.538632926	CD8s	RRM2high	cell32866
-0.460436704	-4.075940314	nonMalignant	RRM2high	cell32867
1.543129196	-6.891847077	nonMalignant	RRM2high	cell32868
-1.240200231	3.821374473	CD8s	RRM2high	cell32869
-0.972133408	-3.65047783	Malignant	RRM2high	cell32870
-2.388941059	-4.709782544	Malignant	RRM2high	cell32871
-1.960616837	3.028388795	CD8s	RRM2high	cell32872
-2.126857887	-5.447403851	Malignant	RRM2high	cell32873
-6.873525153	-2.625013533	Malignant	RRM2high	cell32874
-0.311332821	-4.405521336	Malignant	RRM2high	cell32875
-0.440773348	-4.584215107	Malignant	RRM2high	cell32876
-2.100626121	-5.993518296	Malignant	RRM2high	cell32877
-1.044519673	3.954284248	CD8s	RRM2high	cell32878
-2.980095396	-5.776678029	Malignant	RRM2high	cell32879
1.03242444	-6.660644951	Malignant	RRM2high	cell32880
-0.603312279	-4.252352896	Malignant	RRM2high	cell32881
-1.249908159	-4.697602215	Malignant	RRM2high	cell32882
-2.361574779	-4.618234578	Malignant	RRM2high	cell32883
-1.692301283	-4.092674199	Malignant	RRM2high	cell32884
-2.708278666	-5.417515221	Malignant	RRM2high	cell32885
-4.482304583	-3.468475524	Malignant	RRM2high	cell32886
-0.818214516	-4.068798008	Malignant	RRM2high	cell32887
-1.764055143	-4.887270871	Malignant	RRM2high	cell32888
-1.913156162	-5.517201367	Malignant	RRM2high	cell32889
-1.074897955	-3.916302863	Malignant	RRM2high	cell32890
-2.046655188	2.894396362	CD8s	RRM2high	cell32891
-2.91524745	-5.429979744	Malignant	RRM2high	cell32892
-0.524801711	-4.138577881	Malignant	RRM2high	cell32893
-1.558212052	-3.828085843	Malignant	RRM2high	cell32894
-2.366431961	-5.783230725	Malignant	RRM2high	cell32895
-0.94094194	-3.656417075	Malignant	RRM2high	cell32896
-2.543852816	-3.827843371	Malignant	RRM2high	cell32897
-0.886540602	-4.407166901	Malignant	RRM2high	cell32898
-0.475754122	-4.37629551	Malignant	RRM2high	cell32899
-1.712468276	-3.899679127	Malignant	RRM2high	cell32900
-1.295456121	-4.139280978	Malignant	RRM2high	cell32901
-2.330526839	-3.65162963	Malignant	RRM2high	cell32902
-0.86897106	-3.921108189	Malignant	RRM2high	cell32903
-1.33492733	-4.33826727	Malignant	RRM2high	cell32904
-0.624515186	-4.392515603	Malignant	RRM2high	cell32905
-0.987750838	-4.494244042	Malignant	RRM2high	cell32906
-0.092447797	-4.826646271	Malignant	RRM2high	cell32907
-0.916612993	-4.055689755	Malignant	RRM2high	cell32908
-0.522449667	-4.128194752	Malignant	RRM2high	cell32909
-1.114944647	-4.417687836	Malignant	RRM2high	cell32910
-1.304411898	-4.635692063	Malignant	RRM2high	cell32911
-0.421760666	-4.428126278	Malignant	RRM2high	cell32912
-0.996531794	-4.091118994	Malignant	RRM2high	cell32913
-0.158278788	-4.692197266	Malignant	RRM2high	cell32914
-2.889815579	-4.80985159	Malignant	RRM2high	cell32915
-0.356456517	-4.457787457	Malignant	RRM2high	cell32916
-0.688955704	-4.320953789	Malignant	RRM2high	cell32917
-2.380592356	-3.357217255	Malignant	RRM2high	cell32918
-2.683891545	-5.257528248	Malignant	RRM2high	cell32919
0.469364216	-6.419141236	nonMalignant	RRM2high	cell32920
-1.82483531	-4.48593277	Malignant	RRM2high	cell32921
-0.404044135	-4.060092869	Malignant	RRM2high	cell32922
-0.947091291	-4.127951565	Malignant	RRM2high	cell32923
-2.561327229	-4.405972901	Malignant	RRM2high	cell32924
-0.862421582	-3.867713872	Malignant	RRM2high	cell32925
-1.454082618	-4.391949597	Malignant	RRM2high	cell32926
-2.82596303	-3.885122004	Malignant	RRM2high	cell32927
-3.040728579	-5.687609616	Malignant	RRM2high	cell32928
-1.064175079	-4.043311539	Malignant	RRM2high	cell32929
-2.082565914	2.979473409	CD8s	RRM2high	cell32930
-1.389023671	-4.520063344	Malignant	RRM2high	cell32931
-1.219085942	-3.505646172	Malignant	RRM2high	cell32932
-1.641821037	-3.710824194	Malignant	RRM2high	cell32933
-2.198133478	-5.48843855	Malignant	RRM2high	cell32934
-0.154958929	-4.715662423	Malignant	RRM2high	cell32935
-1.931593428	-4.769776288	Malignant	RRM2high	cell32936
-0.428501929	-6.113917771	Malignant	RRM2high	cell32937
-1.867258559	-3.444693747	Malignant	RRM2high	cell32938
-2.799553404	-5.219818059	Malignant	RRM2high	cell32939
-0.811694304	-3.911342087	Malignant	RRM2high	cell32940
-0.727670948	-4.248614255	Malignant	RRM2high	cell32941
1.016745557	4.468381938	CD8s	RRM2high	cell32942
-2.028496752	2.847751436	CD8s	RRM2high	cell32943
-1.005675326	-3.88003296	Malignant	RRM2high	cell32944
-2.062870512	-4.386072102	Malignant	RRM2high	cell32945
-2.270212303	-6.181594792	Malignant	RRM2high	cell32946
-0.921111296	-4.43904871	Malignant	RRM2high	cell32947
-0.725234429	-4.572401944	Malignant	RRM2high	cell32948
-2.026593814	-3.92889494	Malignant	RRM2high	cell32949
-0.52923357	-4.198598328	nonMalignant	RRM2high	cell32950
-4.652406226	-2.997284117	Malignant	RRM2high	cell32951
-1.479031096	-3.401027861	nonMalignant	RRM2high	cell32952
1.265427937	-6.793434086	nonMalignant	RRM2high	cell32953
-2.901649008	-5.300129357	Malignant	RRM2high	cell32954
-2.385115395	-5.18943924	Malignant	RRM2high	cell32955
-1.096654187	-3.839485589	Malignant	RRM2high	cell32956
-2.406072865	-3.511488381	Malignant	RRM2high	cell32957
-1.786107908	3.41136342	CD8s	RRM2high	cell32958
-1.59063829	-4.202877703	Malignant	RRM2high	cell32959
-0.103079388	-4.70209879	Malignant	RRM2high	cell32960
-1.000164161	-4.238227311	Malignant	RRM2high	cell32961
-0.741788427	-3.888293686	Malignant	RRM2high	cell32962
-2.785594235	-5.90482277	Malignant	RRM2high	cell32963
-1.725559125	3.111957607	CD8s	RRM2high	cell32964
-0.825457404	-4.455146733	Malignant	RRM2high	cell32965
-1.112763772	4.384764728	CD8s	RRM2high	cell32966
-1.653985868	-3.800919476	Malignant	RRM2high	cell32967
-0.15997992	-4.787957612	Malignant	RRM2high	cell32968
-2.283729086	-5.239933434	Malignant	RRM2high	cell32969
-1.819056878	3.358524618	CD8s	RRM2high	cell32970
-2.95406581	-6.11536831	Malignant	RRM2high	cell32971
-1.652916799	-5.231640759	Malignant	RRM2high	cell32972
-2.469232807	-5.732634965	Malignant	RRM2high	cell32973
-0.441144886	-4.218383732	Malignant	RRM2high	cell32974
-2.58137537	-5.464382115	Malignant	RRM2high	cell32975
-1.928203116	-4.65221304	Malignant	RRM2high	cell32976
-0.401783342	-4.405379239	nonMalignant	RRM2high	cell32977
-0.675151239	-3.708667698	Malignant	RRM2high	cell32978
-0.874430309	-4.059398833	Malignant	RRM2high	cell32979
-2.303026805	-5.088697854	Malignant	RRM2high	cell32980
-2.76112629	-5.239127579	Malignant	RRM2high	cell32981
-0.143596316	-4.822331372	Malignant	RRM2high	cell32982
-2.441365967	-5.177941266	Malignant	RRM2high	cell32983
-1.424408803	-4.736224118	Malignant	RRM2high	cell32984
-0.715137313	-4.097509327	Malignant	RRM2high	cell32985
-1.496948014	3.86419445	CD8s	RRM2high	cell32986
-0.146554942	-4.805615845	Malignant	RRM2high	cell32987
-0.595433111	-5.343724194	Malignant	RRM2high	cell32988
-2.045130859	2.93610197	CD8s	RRM2high	cell32989
-1.019395659	-4.473186913	Malignant	RRM2high	cell32990
-2.598281632	-5.932570878	Malignant	RRM2high	cell32991
-0.466995912	-4.160068932	Malignant	RRM2high	cell32992
-0.901076565	-3.989218417	Malignant	RRM2high	cell32993
-3.07946683	-5.438285294	Malignant	RRM2high	cell32994
-4.465157042	-3.423994961	Malignant	RRM2high	cell32995
-1.84868444	-5.149011555	Malignant	RRM2high	cell32996
-1.397595773	-3.985961857	Malignant	RRM2high	cell32997
-2.956458102	-5.928447667	Malignant	RRM2high	cell32998
-2.565989743	-4.651827279	Malignant	RRM2high	cell32999
